round,points_per_game,points_pg_ly,targets_pg_ly,wopr_pg_ly,pick,air_yards_pg_ly,total_games_ly,pass_attempt_difference,total_positional_investment,target_dropoff,epa_pg_ly,years_pro,targets_added_this_year,is_on_new_team,points_per_snap_ly,targets_per_snap_ly,wopr_per_snap_ly,total_snaps_ly,total_passing_tds_ly,total_passing_yds_ly,total_passing_fp_ly,is_returning_coach,hc_years_with_team,catch_rate_ly,position,fp_dropoff,starter_epa_passing_ly,starter_epa_persnap_passing_ly,combine_cluster,qbr_ly_bin,points_2y,total_games_2y,points_3y,total_games_3y,targets_pg_2y,targets_pg_3y,wopr_pg_2y,wopr_pg_3y,player_id,season,pfr_player_name
1,14.762500000000001,10.924999999999999,9.75,0.6223014902278998,3,103.0625,17,0,0.1,109.50390625,-3.318642117540591,9,0,no,0.15469026548672565,0.13805309734513274,0.00881134853420035,1094.375,11.6875,3594.4375,190.5275,0,1,0.42771084337349397,WR,111.42304687499998,22.206249999999997,0.032352941176470584,3,1,0,0,0,0,0,0,0,0,00-0022921,2013,Larry Fitzgerald
1,10.814285714285717,14.762500000000001,8.375,0.5511452028170424,3,85.1875,17,0,0.38,144.5,1.3335331496006724,10,129.82421875,no,0.2151183970856102,0.122040072859745,0.00803125978604069,1060.375,25.5,4559.1875,284.3675,1,2,0.5694444444444444,WR,232.89335937500016,0,0,3,other,10.924999999999999,17,0,0,9.75,0,0.6223014902278998,0.6223014902278998,00-0022921,2014,Larry Fitzgerald
1,17.53125,10.814285714285717,7.428571428571429,0.45921192240941666,3,74.07142857142857,14.875,0,0.13,110.6328125,2.425750991291409,11,89.18359375,no,0.1585340314136126,0.10890052356020942,0.0067319025274678885,908.4375,23.375,4326.5,266.56,1,3,0.5526315789473685,WR,163.9623437499999,37.506249999999994,0.052765321375186844,3,3,14.762500000000001,17,10.924999999999999,16,8.375,9.75,0.5511452028170424,0.5511452028170424,00-0022921,2015,Larry Fitzgerald
1,15.237500000000002,17.53125,9.0625,0.5553683815095893,3,77.375,17,0,0,0,3.3985290999936715,12,15.8046875,no,0.2587638376383764,0.13376383763837638,0.008197319284274382,1045.5,41.4375,5693.9375,393.5075,1,4,0.7032258064516129,WR,0,81.8125,0.12561174551386622,3,8,10.814285714285717,14.875,14.762500000000001,16,7.428571428571429,8.375,0.45921192240941666,0.45921192240941666,00-0022921,2016,Larry Fitzgerald
1,16.34,15.237500000000002,9.375,0.4863295473367461,3,71.875,17,0,0.28,27.09375,1.9120583701390503,13,0,no,0.21163194444444447,0.13020833333333334,0.006754577046343696,1117.75,29.75,4701.5625,307.0625,1,5,0.66875,WR,55.42929687499981,48.875,0.06571428571428571,3,3,17.53125,17,10.814285714285717,14,9.0625,7.428571428571429,0.5553683815095893,0.5553683815095893,00-0022921,2017,Larry Fitzgerald
1,11.605,16.34,10.0625,0.5908384245384735,3,83.5,17,0,0.54,179.49609375,1.735233990157378,14,0,no,0.22326216908625107,0.13748932536293765,0.008072941752874103,1137.9375,22.3125,4227.6875,258.3575,0,1,0.6374269005847953,WR,248.81093750000008,0,0,3,other,15.237500000000002,17,17.53125,16,9.375,9.0625,0.4863295473367461,0.4863295473367461,00-0022921,2018,Larry Fitzgerald
1,11.087499999999999,11.605,7,0.5329344107779315,3,64.5625,17,0,0.81,174.98046875,0.03839601294480885,15,176.109375,no,0.19102880658436214,0.11522633744855967,0.008772582893463892,926.5,15.9375,3064.25,186.32000000000002,0,1,0.5655737704918032,WR,179.04453124999998,0,0,3,no_history,16.34,17,15.237500000000002,16,10.0625,9.375,0.5908384245384735,0.5908384245384735,00-0022921,2019,Larry Fitzgerald
1,7.761538461538461,11.087499999999999,6.8125,0.4524498825455197,3,53.25,17,0,0,121.921875,0.2865089186079961,16,193.04296875,no,0.17973657548125632,0.11043566362715299,0.007334547234780461,942.4375,21.25,4034.3125,246.3725,1,2,0.6302521008403361,WR,204.67070312500002,39.631249999999994,0.05260930888575458,3,4,11.605,17,16.34,16,7,10.0625,0.5329344107779315,0.5329344107779315,00-0022921,2020,Larry Fitzgerald
1,6.816666666666667,2.2,2,0.10840563103617615,6,15,1.0625,-148,0,-6.7734375,0.004796481691300869,9,31.609375,yes,0.021153846153846155,0.019230769230769232,0.001042361836886309,4.25,14.875,3376.625,194.565,1,5,0.08333333333333333,TE,87.4225000000001,0,0,8,no_history,0,0,0,0,0,0,0,0,00-0022922,2013,Kellen Winslow
1,3.5733333333333337,7.3187500000000005,5.0625,0.31083488500048395,32,33.8125,17,105,0,39.51171875,-0.20381081352278263,9,127.56640625,yes,0.12287513116474293,0.08499475341028331,0.005218633955936772,906.3125,45.6875,5511.1875,403.1975,0,7,0.5384615384615384,TE,378.40937499999995,78.51875000000001,0.0995956873315364,8,6,0,0,0,0,0,0,0,0,00-0022943,2013,Ben Watson
1,2.85,3.5733333333333337,2,0.12215673481580154,32,20.333333333333332,15.9375,0,0,133.2109375,0.3910353828105144,10,0,no,0.08978224455611392,0.05025125628140704,0.0030692646938643604,528.0625,43.5625,6078.5625,417.39250000000004,1,8,0.475,TE,347.92890625000007,75.4375,0.09342105263157895,8,7,7.3187500000000005,17,0,0,5.0625,0,0.31083488500048395,0.31083488500048395,00-0022943,2014,Ben Watson
1,11.906250000000002,2.85,1.9375,0.08390428383192387,32,8.375,17,0,0,146.7578125,0.1251021775776976,11,15.8046875,no,0.06795827123695976,0.046199701937406856,0.002000698273190435,606.6875,35.0625,5261.5,350.71000000000004,1,9,0.4878048780487805,TE,418.71132812499985,91.5875,0.11664411366711773,8,8,3.5733333333333337,15.9375,7.3187500000000005,16,2,5.0625,0.12215673481580154,0.12215673481580154,00-0022943,2015,Ben Watson
1,8.575,11.906250000000002,6.875,0.38224084926804086,32,61.5625,17,0,0,121.921875,2.703081958968617,13,90.3125,no,0.17573800738007384,0.1014760147601476,0.005641931354509828,1045.5,21.25,4614.4375,269.5775,1,10,0.6166666666666667,TE,197.10703125000003,56.41875,0.07051792828685259,8,3,2.85,17,3.5733333333333337,15,1.9375,2,0.08390428383192387,0.08390428383192387,00-0022943,2017,Ben Watson
1,5.4375,8.575,4.9375,0.2765539325892033,32,26,17,-31,0,53.05859375,0.7629512878172097,14,89.18359375,yes,0.17149999999999999,0.09875,0.005531078651784066,743.75,29.75,5316.75,331.66999999999996,1,12,0.6853932584269663,TE,178.20914062500006,71.1875,0.11241610738255034,8,5,11.906250000000002,17,2.85,16,6.875,1.9375,0.38224084926804086,0.38224084926804086,00-0022943,2018,Ben Watson
1,3.4299999999999997,5.4375,2.875,0.2183492244662193,32,29.375,17,55,0,167.078125,1.289750666195166,15,299.16015625,yes,0.14332784184514002,0.0757825370675453,0.005755498503228186,538.6875,32.9375,5692.875,359.465,1,20,0.625,TE,367.05257812499974,67.575,0.09891135303265941,8,7,8.575,17,11.906250000000002,16,4.9375,6.875,0.2765539325892033,0.2765539325892033,00-0022943,2019,Ben Watson
4,10.35625,2.6785714285714284,1.9285714285714286,0.13999986041313658,108,20.428571428571427,14.875,0,0.45,28.22265625,0.7528829561273956,9,18.0625,no,0.10245901639344263,0.07377049180327869,0.005355185917442383,282.625,28.6875,4262.75,285.26,1,7,0.4594594594594595,WR,236.39296875000008,55.675,0.10076923076923076,6,8,0,0,0,0,0,0,0,0,00-0022811,2013,Jerricho Cotchery
4,7.600000000000002,10.35625,4.75,0.29592021073896874,108,47.6875,17,-113,0.69,72.25,2.2230912042114914,10,220.13671875,yes,0.2248303934871099,0.10312075983717775,0.006424319364753731,676.8125,26.5625,3873.875,261.205,1,4,0.5348837209302325,WR,95.84414062499995,20.081249999999997,0.02967032967032967,6,6,2.6785714285714284,14.875,0,0,1.9285714285714286,0,0.13999986041313658,0.13999986041313658,00-0022811,2014,Jerricho Cotchery
4,7.65,7.600000000000002,5.2,0.35544086786153445,108,59.2,15.9375,0,0,85.796875,0.9765830165440811,11,40.640625,no,0.1289592760180996,0.08823529411764706,0.006031236445614273,833,28.6875,4539,296.31,1,5,0.5454545454545454,WR,190.78515625,19.018749999999997,0.029392446633825942,6,3,10.35625,17,2.6785714285714284,14,4.75,1.9285714285714286,0.29592021073896874,0.29592021073896874,00-0022811,2015,Jerricho Cotchery
1,11.546153846153846,16.818749999999998,8.9375,0.6045100319708816,27,110.75,17,0,0,53.05859375,3.746877010787597,8,6.7734375,no,0.2473345588235294,0.13143382352941177,0.008889853411336494,1049.75,40.375,5700.3125,389.51250000000005,1,6,0.6013071895424836,WR,374.68398437499997,73.3125,0.09871244635193133,3,7,0,0,0,0,0,0,0,0,00-0023462,2013,Roddy White
1,15.150000000000002,11.546153846153846,7.461538461538462,0.4415808545376581,27,75.46153846153847,13.8125,0,0,188.52734375,2.5753925676588443,9,24.8359375,no,0.1701814058956916,0.10997732426303855,0.00650856134806072,830.875,27.625,4833.3125,303.83250000000004,1,7,0.5887850467289719,WR,278.8398437499999,61.625,0.07702523240371846,3,7,16.818749999999998,17,0,0,8.9375,0,0.6045100319708816,0.6045100319708816,00-0023462,2014,Roddy White
1,6.2250000000000005,15.150000000000002,8.928571428571429,0.5423549090367962,27,88.21428571428571,14.875,0,0.25,155.7890625,2.0972884746748983,10,47.4140625,no,0.218659793814433,0.12886597938144329,0.007827802810840357,924.375,29.75,5055.375,321.215,0,1,0.5925925925925926,WR,352.2187499999999,72.25,0.09497206703910614,3,6,11.546153846153846,13.8125,16.818749999999998,16,7.461538461538462,8.9375,0.4415808545376581,0.4415808545376581,00-0023462,2015,Roddy White
1,8.664285714285713,13.506666666666668,6.733333333333333,0.3917770264622546,30,49.46666666666667,15.9375,0,0,28.22265625,2.658056127240074,8,18.0625,no,0.18502283105022832,0.09223744292237443,0.00536680858167472,1057.1875,28.6875,4262.75,285.26,1,7,0.6396396396396397,TE,236.39296875000008,55.675,0.10076923076923076,9,8,0,0,0,0,0,0,0,0,00-0023465,2013,Heath Miller
1,10.006250000000003,8.664285714285713,5.571428571428571,0.3244960643964173,30,38.42857142857143,14.875,0,0.05,168.20703125,0.9541094206345146,9,133.2109375,no,0.1210578842315369,0.07784431137724551,0.004533877147255332,958.375,29.75,4575.125,302.005,1,8,0.6590909090909091,TE,320.8351562499997,42.075,0.059192825112107626,9,4,13.506666666666668,15.9375,0,0,6.733333333333333,0,0.3917770264622546,0.3917770264622546,00-0023465,2014,Heath Miller
1,8.513333333333334,10.006250000000003,5.6875,0.32541867748275954,30,41.625,17,0,0.12,127.56640625,2.290995548093936,10,0,no,0.13556308213378498,0.07705334462320068,0.004408720440071255,1148.5625,36.125,5687.5625,372.0025,1,9,0.6534653465346535,TE,412.1636718749999,74.5875,0.1015918958031838,9,7,8.664285714285713,14.875,13.506666666666668,15,5.571428571428571,6.733333333333333,0.3244960643964173,0.3244960643964173,00-0023465,2015,Heath Miller
2,15.150000000000002,16.275,9.1875,0.6994773581366729,61,144.625,17,0,0,24.8359375,3.576646383328389,8,75.63671875,no,0.2420074349442379,0.1366171003717472,0.010401150306865024,1037,28.6875,4403,290.87,1,2,0.4585987261146497,WR,214.74054687499998,0,0,3,other,0,0,0,0,0,0,0,0,00-0023496,2013,Vincent Jackson
2,11.2625,15.150000000000002,10,0.800542647198142,61,127.8125,17,0,1,51.9296875,0.820518754952078,9,111.76171875,no,0.22675397567820396,0.14967259120673526,0.01198192923776452,1029.5625,23.375,3379.8125,228.6925,0,1,0.4588235294117647,WR,39.2859374999999,0,0,3,no_history,16.275,17,0,0,9.1875,0,0.6994773581366729,0.6994773581366729,00-0023496,2014,Vincent Jackson
2,10.73,11.2625,8.875,0.6563797089169721,61,126.6875,17,0,0.21,83.5390625,0.4697566006605647,10,0,no,0.1794820717131474,0.14143426294820718,0.010460234405051347,960.5,22.3125,3849.4375,243.2275,1,2,0.4605263157894737,WR,121.921875,0,0,3,no_history,15.150000000000002,17,16.275,16,10,9.1875,0.800542647198142,0.800542647198142,00-0023496,2015,Vincent Jackson
2,6.459999999999999,10.73,6.2,0.4953810084027085,61,83.1,10.625,0,0,-49.671875,2.2404425980821676,11,84.66796875,no,0.17004754358161647,0.098256735340729,0.007850729134749738,564.1875,23.375,4294.625,265.285,0,1,0.4583333333333333,WR,-270.14726562499993,40.8,0.05800604229607251,3,4,11.2625,17,15.150000000000002,16,8.875,10,0.6563797089169721,0.6563797089169721,00-0023496,2016,Vincent Jackson
6,1.7700000000000002,6.662499999999999,3.625,0.20140331777494785,198,20.3125,17,0,0,81.28125,0.8827895400985001,8,197.55859375,no,0.11069574247144338,0.060228452751817235,0.0033462648851497047,916.9375,42.5,5271.0625,380.8425,1,3,0.6029411764705882,TE,471.3183593749998,86.16874999999999,0.12213855421686746,8,8,0,0,0,0,0,0,0,0,00-0023630,2013,Joel Dreessen
1,14.2,7.862500000000002,3.8125,0.35411589541630945,6,43.8125,17,0,0.49,-68.86328125,1.710691761681572,7,191.9140625,no,0.12357563850687625,0.05992141453831041,0.005565672226582467,975.375,28.6875,4620.8125,299.58250000000004,1,3,0.5774647887323944,TE,158.49843750000008,0,0,8,no_history,0,0,0,0,0,0,0,0,00-0024221,2013,Vernon Davis
1,4.492857142857142,14.2,5.6,0.5479725450088689,6,75.26666666666667,15.9375,0,0,14.67578125,2.613338019433777,8,114.01953125,no,0.23380900109769484,0.09220636663007684,0.009022599533625723,861.6875,25.5,4022.625,262.905,1,4,0.5531914893617021,TE,54.1875,27.09375,0.04411764705882353,8,6,7.862500000000002,17,0,0,3.8125,0,0.35411589541630945,0.35411589541630945,00-0024221,2014,Vernon Davis
1,5.166666666666667,4.492857142857142,3.5714285714285716,0.27914038204747327,6,42.357142857142854,14.875,0,0.26,76.765625,-0.4617586226938459,9,112.890625,no,0.06756176154672394,0.05370569280343716,0.004197599730037192,882.9375,21.25,3619.9375,229.7975,0,1,0.43333333333333335,TE,137.1621093749999,32.19375,0.04535928143712575,8,4,14.2,15.9375,7.862500000000002,16,5.6,3.8125,0.5479725450088689,0.5479725450088689,00-0024221,2015,Vernon Davis
1,7.143750000000001,5.166666666666667,3.8666666666666667,0.2778549671527839,6,37.266666666666666,15.9375,-51,0,2.2578125,0.01969926519102505,10,65.4765625,yes,0.10793871866295264,0.0807799442896936,0.005804769508762894,656.625,32.9375,4911.9375,328.22749999999996,1,3,0.5588235294117647,TE,-40.9792968749999,67.575,0.10176,8,7,4.492857142857142,14.875,14.2,15,3.5714285714285716,5.6,0.27914038204747327,0.27914038204747327,00-0024221,2016,Vernon Davis
1,7.6125,7.143750000000001,3.6875,0.21114026411235917,6,32.8125,17,0,0.14,116.27734375,0.7159304577809211,11,244.97265625,no,0.14805699481865287,0.07642487046632124,0.004375964023054076,714,26.5625,5257.25,316.53999999999996,1,4,0.6376811594202898,TE,307.85273437500007,83.725,0.11161473087818696,8,6,5.166666666666667,15.9375,4.492857142857142,14,3.8666666666666667,3.5714285714285716,0.2778549671527839,0.2778549671527839,00-0024221,2017,Vernon Davis
1,5.407142857142857,7.6125,4.3125,0.31833562515998176,6,46.625,17,0,0,135.46875,0.6637965298103717,12,114.01953125,no,0.13548387096774192,0.07675194660734148,0.005665595108520253,848.9375,28.6875,4348.8125,288.70250000000004,1,5,0.5443037974683544,TE,239.96031250000004,73.1,0.1071651090342679,8,6,7.143750000000001,17,5.166666666666667,15,3.6875,3.8666666666666667,0.21114026411235917,0.21114026411235917,00-0024221,2018,Vernon Davis
1,7.075,5.407142857142857,2.5714285714285716,0.1974415794728451,6,29.714285714285715,14.875,0,0,191.9140625,1.280657128647103,13,0,no,0.13839122486288846,0.06581352833638025,0.005053349383217242,474.9375,17,3492.4375,207.6975,1,6,0.5434782608695652,TE,255.94562500000004,0,0,8,other,7.6125,17,7.143750000000001,16,4.3125,3.6875,0.31833562515998176,0.31833562515998176,00-0024221,2019,Vernon Davis
1,6.781818181818181,12.8,10.25,0.7594219071485566,25,128.75,4.25,0,0,-6.7734375,0.5787001211266318,7,31.609375,no,0.17777777777777778,0.1423611111111111,0.010547526488174398,199.75,14.875,3376.625,194.565,1,5,0.39215686274509803,WR,87.4225000000001,0,0,2,no_history,0,0,0,0,0,0,0,0,00-0024240,2013,Santonio Holmes
1,1.6333333333333333,6.781818181818181,5.363636363636363,0.41608328010003376,25,62.72727272727273,11.6875,99,0,156.91796875,-0.20424706390722702,8,103.859375,yes,0.12433333333333332,0.09833333333333333,0.0076281934685006195,531.25,34,4728.125,325.125,1,2,0.3333333333333333,WR,335.28515625,37.1875,0.08728179551122195,2,7,12.8,4.25,0,0,10.25,0,0.7594219071485566,0.7594219071485566,00-0024240,2014,Santonio Holmes
1,7.536363636363637,8.666666666666666,5.133333333333334,0.2741319778291694,28,34.6,15.9375,0,0,22.578125,0.23839717963809678,7,74.5078125,no,0.14789533560864618,0.0875995449374289,0.004678020099473881,827.6875,21.25,3980.125,244.205,0,1,0.5977011494252874,TE,102.73046875,0,0,9,other,0,0,0,0,0,0,0,0,00-0024243,2013,Marcedes Lewis
1,6.325000000000001,7.536363636363637,4.2727272727272725,0.27122603691946096,28,29.454545454545453,11.6875,0,0,169.3359375,-0.11029414805075662,8,0,no,0.1215542521994135,0.0689149560117302,0.004374613498700983,618.375,17,3985.4375,227.4175,1,2,0.43859649122807015,TE,139.46507812500002,0,0,9,other,8.666666666666666,15.9375,0,0,5.133333333333334,0,0.2741319778291694,0.2741319778291694,00-0024243,2014,Marcedes Lewis
1,2.4125,6.325000000000001,3.875,0.25046750427270004,28,25,8.5,0,0.05,112.890625,-0.22643602824246045,9,82.41015625,no,0.09511278195488723,0.05827067669172932,0.0037664286356797,459,15.9375,3666.6875,210.4175,1,3,0.43902439024390244,TE,95.14421875000002,-26.456249999999997,-0.04055374592833876,9,1,7.536363636363637,11.6875,8.666666666666666,15,4.2727272727272725,5.133333333333334,0.27122603691946096,0.27122603691946096,00-0024243,2015,Marcedes Lewis
1,4.290000000000001,2.4125,2.3125,0.12403133072429741,28,15.9375,17,0,0,65.4765625,-1.1991575731570276,10,0,no,0.05026041666666667,0.048177083333333336,0.002583986056756196,709.75,37.1875,4704.75,336.94,0,1,0.3404255319148936,TE,12.530859375000169,27.4125,0.03514986376021798,9,2,6.325000000000001,8.5,7.536363636363637,11,3.875,4.2727272727272725,0.25046750427270004,0.25046750427270004,00-0024243,2016,Marcedes Lewis
1,5.4875,4.290000000000001,3,0.13373617492942647,28,13.9,10.625,0,0,127.56640625,-0.03979563043103553,11,30.48046875,no,0.11319261213720318,0.079155672823219,0.003528658969114155,296.4375,25.5,4170.3125,268.8125,1,2,0.5,TE,147.43515624999992,19.86875,0.024191461836998704,9,1,2.4125,17,6.325000000000001,8,2.3125,3.875,0.12403133072429741,0.12403133072429741,00-0024243,2017,Marcedes Lewis
1,0.43125,5.4875,3,0.21392968330866874,28,24,17,35,0,164.8203125,0.6049718649674456,12,162.5625,yes,0.08832997987927566,0.0482897384305835,0.003443536149837726,949.875,26.5625,3752.75,256.36,1,13,0.41379310344827586,TE,308.59781250000003,80.64375000000001,0.10120000000000001,9,8,4.290000000000001,10.625,2.4125,16,3,2.3125,0.13373617492942647,0.13373617492942647,00-0024243,2018,Marcedes Lewis
1,2.2875000000000005,0.43125,0.25,0.012738502691149461,28,0.3125,17,0,0.38,336.4140625,0.12242252920259489,13,0,no,0.023793103448275864,0.013793103448275862,7.0281394158066e-4,201.875,26.5625,4918.3125,302.98249999999996,0,1,0.21428571428571427,TE,581.409296875,26.668750000000003,0.03405698778833107,9,4,5.4875,17,4.290000000000001,10,3,3,0.21392968330866874,0.21392968330866874,00-0024243,2019,Marcedes Lewis
1,2.58,2.2875000000000005,1.1875,0.07170240878898991,28,6.8125,17,0,0.29,98.21484375,0.3722016703995905,14,27.09375,no,0.06235093696763204,0.03236797274275979,0.0019544097795976805,517.4375,31.875,4872.625,322.405,1,2,0.5172413793103449,TE,186.26953125000023,42.181250000000006,0.057452966714905934,9,3,0.43125,17,5.4875,16,0.25,3,0.012738502691149461,0.012738502691149461,00-0024243,2020,Marcedes Lewis
1,2.611764705882353,2.58,1.1333333333333333,0.07569150331445648,28,7.4,15.9375,0,0,101.6015625,0.2608964251043896,15,56.4453125,no,0.07413793103448277,0.032567049808429116,0.002175043198691278,448.375,56.3125,5249.8125,435.2425,1,3,0.37037037037037035,TE,423.45273437500003,104.55000000000001,0.1618421052631579,9,8,2.2875000000000005,17,0.43125,16,1.1875,0.25,0.07170240878898991,0.07170240878898991,00-0024243,2021,Marcedes Lewis
1,1.5647058823529412,2.611764705882353,1.6470588235294117,0.09119913714215447,28,6.0588235294117645,17,0,0,110,0.5076828220078502,16,49,no,0.07681660899653979,0.04844290657439446,0.002682327563004543,478,39,4751,346.03999999999996,1,4,0.6052631578947368,TE,237.30000000000007,85.1,0.13950819672131146,9,8,2.58,15.9375,2.2875000000000005,16,1.1333333333333333,1.1875,0.07569150331445648,0.07569150331445648,00-0024243,2022,Marcedes Lewis
2,11.493333333333334,12.075,7.75,0.5071306798862867,52,77.375,8.5,-75,0.69,-34.99609375,0.7248379730163246,7,69.9921875,yes,0.18576923076923077,0.11923076923076924,0.007802010459789026,446.25,20.1875,3309.6875,213.1375,1,3,0.5,WR,70.89531250000014,0,0,2,other,0,0,0,0,0,0,0,0,00-0024267,2013,Greg Jennings
2,10.575000000000001,11.493333333333334,7,0.4733027215732339,52,68.2,15.9375,0,0,51.9296875,0.5292586628281787,8,10.16015625,no,0.20475059382422803,0.12470308788598575,0.008431758697860461,788.375,19.125,3872.8125,231.41250000000002,0,1,0.591304347826087,WR,25.739062500000024,0,0,2,other,12.075,8.5,0,0,7.75,0,0.5071306798862867,0.5071306798862867,00-0024267,2014,Greg Jennings
2,2.8625,10.575000000000001,5.75,0.4741075024522129,52,62.9375,17,78,0.97,154.66015625,1.746231385138513,9,252.875,yes,0.17371663244353183,0.0944558521560575,0.007788213592644155,928.625,28.6875,4320.125,287.555,1,4,0.5784313725490197,WR,306.83671875000005,46.962500000000006,0.06054794520547946,2,4,11.493333333333334,15.9375,12.075,8,7,7.75,0.4733027215732339,0.4733027215732339,00-0024267,2015,Greg Jennings
2,6.777777777777779,6.6375,4.3125,0.281622915676999,53,29.125,17,-29,0.44,-81.28125,-0.4705055850258406,7,229.16796875,yes,0.1062,0.069,0.004505966650831984,956.25,8.5,3120.5625,158.82250000000002,0,1,0.5189873417721519,TE,-77.44296874999992,17.106250000000003,0.027758620689655174,10,3,0,0,0,0,0,0,0,0,00-0024268,2013,Anthony Fasano
2,4.773333333333334,6.777777777777779,3.6666666666666665,0.240187487355583,53,27,9.5625,0,0,67.734375,-0.06845631202698084,8,0,no,0.10099337748344372,0.054635761589403975,0.0035789526261593495,535.5,29.75,4185.1875,286.4075,1,2,0.5348837209302325,TE,41.31796874999993,18.168750000000003,0.02614678899082569,10,1,6.6375,17,0,0,4.3125,0,0.281622915676999,0.281622915676999,00-0024268,2014,Anthony Fasano
2,4.18125,4.773333333333334,2.4,0.1806187990421546,53,17.466666666666665,15.9375,20,0,98.21484375,0.827440998996721,9,127.56640625,yes,0.09286640726329444,0.04669260700389105,0.003513984417162541,712.9375,21.25,3971.625,243.865,0,1,0.5434782608695652,TE,192.93007812499997,0,0,10,no_history,6.777777777777779,9.5625,6.6375,16,3.6666666666666665,4.3125,0.240187487355583,0.240187487355583,00-0024268,2015,Anthony Fasano
2,1.7687499999999998,4.18125,2.625,0.14639284966674077,53,17.1875,17,0,0,30.48046875,0.5581091440526507,10,193.04296875,no,0.10324074074074074,0.06481481481481481,0.003614638263376315,582.25,26.5625,4136.3125,271.7025,1,2,0.5,TE,-82.07148437499998,12.75,0.025157232704402517,10,2,4.773333333333334,15.9375,6.777777777777779,9,2.4,3.6666666666666665,0.1806187990421546,0.1806187990421546,00-0024268,2016,Anthony Fasano
2,1.79375,1.7687499999999998,0.875,0.06115086255671582,53,6.5625,17,-27,0,-23.70703125,0.43179987164694467,11,73.37890625,yes,0.044707740916271714,0.022116903633491312,0.0015456774105962925,566.3125,29.75,4255.3125,289.2125,1,2,0.3333333333333333,TE,92.34453125000002,0,0,10,other,4.18125,17,4.773333333333334,15,2.625,2.4,0.14639284966674077,0.14639284966674077,00-0024268,2017,Anthony Fasano
2,3.04,6.56,5.666666666666667,0.31741511992636856,61,72.2,15.9375,0,0.06,217.87890625,-1.3908194211201728,7,16.93359375,no,0.15819935691318326,0.13665594855305466,0.007654705464462264,554.625,23.375,5460.1875,311.9075,1,5,0.4421052631578947,TE,432.48398437500003,54.400000000000006,0.06213592233009709,8,4,0,0,0,0,0,0,0,0,00-0024276,2013,Tony Scheffler
4,13.440000000000001,11.306666666666667,6.933333333333334,0.44845042114454386,98,54.266666666666666,15.9375,0,0.07,3.38671875,1.505375824410815,7,0,no,0.17611630321910696,0.10799584631360332,0.006985209052095699,916.9375,25.5,4941.6875,299.66749999999996,1,8,0.543859649122807,TE,192.81718750000016,47.068749999999994,0.07203252032520324,8,4,0,0,0,0,0,0,0,0,00-0024313,2013,Owen Daniels
4,8.313333333333334,13.440000000000001,8.2,0.4120017344164723,98,52.6,5.3125,-14,0.28,194.171875,-2.201734313535849,8,170.46484375,yes,0.14867256637168141,0.09070796460176991,0.0045575413099167295,374,20.1875,4158.625,247.095,1,7,0.47058823529411764,TE,203.99335937499998,9.66875,0.01206896551724138,8,2,11.306666666666667,15.9375,0,0,6.933333333333334,0,0.44845042114454386,0.44845042114454386,00-0024313,2014,Owen Daniels
4,7.23125,8.313333333333334,5.266666666666667,0.3492840393848847,98,41.86666666666667,15.9375,53,0.3,172.72265625,0.6408841070095072,9,89.18359375,yes,0.13613537117903932,0.08624454148471616,0.005719716802154226,867,43.5625,5301.875,386.32500000000005,0,1,0.5393258426966292,TE,500.2183593749999,85.31875,0.11913946587537091,8,8,13.440000000000001,5.3125,11.306666666666667,15,8.2,6.933333333333334,0.4120017344164723,0.4120017344164723,00-0024313,2015,Owen Daniels
